"REF_DATE","GEO","DGUID","Type of materials diverted","Sources of materials prepared for recycling","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","British Columbia","2016A000259","Plastics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315568","11.9.3","36796","","","","0"
"2018","British Columbia","2016A000259","Gable top and aseptic containers","All sources of diverted materials","Tonnes","287","units","0","v1248315569","11.10.1","291","","","","0"
"2018","British Columbia","2016A000259","Gable top and aseptic containers","Residential sources of diverted materials","Tonnes","287","units","0","v1248315570","11.10.2","53","","","","0"
"2018","British Columbia","2016A000259","Gable top and aseptic containers","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315571","11.10.3","238","","","","0"
"2018","British Columbia","2016A000259","Textiles","All sources of diverted materials","Tonnes","287","units","0","v1248315572","11.11.1","1270","","","","0"
"2018","British Columbia","2016A000259","Textiles","Residential sources of diverted materials","Tonnes","287","units","0","v1248315573","11.11.2","1270","","","","0"
"2018","British Columbia","2016A000259","Textiles","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315574","11.11.3","0","","","","0"
"2018","British Columbia","2016A000259","Tires","All sources of diverted materials","Tonnes","287","units","0","v1248315575","11.12.1","50230","","","","0"
"2018","British Columbia","2016A000259","Tires","Residential sources of diverted materials","Tonnes","287","units","0","v1248315576","11.12.2","","..","","","0"
"2018","British Columbia","2016A000259","Tires","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315577","11.12.3","","..","","","0"
"2018","British Columbia","2016A000259","Construction, renovation and demolition","All sources of diverted materials","Tonnes","287","units","0","v1248315578","11.13.1","123841","","","","0"
"2018","British Columbia","2016A000259","Construction, renovation and demolition","Residential sources of diverted materials","Tonnes","287","units","0","v1248315579","11.13.2","40167","","","","0"
"2018","British Columbia","2016A000259","Construction, renovation and demolition","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315580","11.13.3","83674","","","","0"
"2018","British Columbia","2016A000259","Organics","All sources of diverted materials","Tonnes","287","units","0","v1248315581","11.14.1","615683","","","","0"
"2018","British Columbia","2016A000259","Organics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315582","11.14.2","388632","","","","0"
"2018","British Columbia","2016A000259","Organics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315583","11.14.3","227051","","","","0"
"2018","British Columbia","2016A000259","Other materials","All sources of diverted materials","Tonnes","287","units","0","v1248315584","11.15.1","22045","","","","0"
"2018","British Columbia","2016A000259","Other materials","Residential sources of diverted materials","Tonnes","287","units","0","v1248315585","11.15.2","17249","","","","0"
"2018","British Columbia","2016A000259","Other materials","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315586","11.15.3","4796","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","All materials diverted","All sources of diverted materials","Tonnes","287","units","0","v1248315587","12.1.1","29319","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","All materials diverted","Residential sources of diverted materials","Tonnes","287","units","0","v1248315588","12.1.2","","..","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","All materials diverted","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315589","12.1.3","","..","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","All paper fibres","All sources of diverted materials","Tonnes","287","units","0","v1248315590","12.2.1","4900","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","All paper fibres","Residential sources of diverted materials","Tonnes","287","units","0","v1248315591","12.2.2","2128","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","All paper fibres","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315592","12.2.3","2772","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Glass","All sources of diverted materials","Tonnes","287","units","0","v1248315593","12.3.1","286","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Glass","Residential sources of diverted materials","Tonnes","287","units","0","v1248315594","12.3.2","249","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Glass","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315595","12.3.3","37","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Ferrous metals","All sources of diverted materials","Tonnes","287","units","0","v1248315596","12.4.1","8352","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Ferrous metals","Residential sources of diverted materials","Tonnes","287","units","0","v1248315597","12.4.2","2588","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Ferrous metals","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315598","12.4.3","5764","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Copper and aluminum","All sources of diverted materials","Tonnes","287","units","0","v1248315599","12.5.1","272","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Copper and aluminum","Residential sources of diverted materials","Tonnes","287","units","0","v1248315600","12.5.2","269","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Copper and aluminum","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315601","12.5.3","3","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Mixed metals","All sources of diverted materials","Tonnes","287","units","0","v1248315602","12.6.1","611","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Mixed metals","Residential sources of diverted materials","Tonnes","287","units","0","v1248315603","12.6.2","109","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Mixed metals","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315604","12.6.3","502","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","White goods","All sources of diverted materials","Tonnes","287","units","0","v1248315605","12.7.1","114","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","White goods","Residential sources of diverted materials","Tonnes","287","units","0","v1248315606","12.7.2","103","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","White goods","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315607","12.7.3","11","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Electronics","All sources of diverted materials","Tonnes","287","units","0","v1248315608","12.8.1","260","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Electronics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315609","12.8.2","","..","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Electronics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315610","12.8.3","","..","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Plastics","All sources of diverted materials","Tonnes","287","units","0","v1248315611","12.9.1","611","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Plastics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315612","12.9.2","501","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Plastics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315613","12.9.3","110","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Gable top and aseptic containers","All sources of diverted materials","Tonnes","287","units","0","v1248315614","12.10.1","48","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Gable top and aseptic containers","Residential sources of diverted materials","Tonnes","287","units","0","v1248315615","12.10.2","47","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Gable top and aseptic containers","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315616","12.10.3","1","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Textiles","All sources of diverted materials","Tonnes","287","units","0","v1248315617","12.11.1","56","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Textiles","Residential sources of diverted materials","Tonnes","287","units","0","v1248315618","12.11.2","56","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Textiles","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315619","12.11.3","0","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Tires","All sources of diverted materials","Tonnes","287","units","0","v1248315620","12.12.1","1047","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Tires","Residential sources of diverted materials","Tonnes","287","units","0","v1248315621","12.12.2","","..","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Tires","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315622","12.12.3","","..","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Construction, renovation and demolition","All sources of diverted materials","Tonnes","287","units","0","v1248315623","12.13.1","7864","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Construction, renovation and demolition","Residential sources of diverted materials","Tonnes","287","units","0","v1248315624","12.13.2","1966","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Construction, renovation and demolition","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315625","12.13.3","5898","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Organics","All sources of diverted materials","Tonnes","287","units","0","v1248315626","12.14.1","4601","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Organics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315627","12.14.2","1950","","","","0"
"2018","Yukon, Northwest Territories and Nunavut","2016A00016","Organics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315628","12.14.3","2651","","","","0"
